,gene,lr,p,ddf,p_corrected
328,ADGRF1,2.1214738024582402,0.14524671624565513,1.0,0.5413947868172214
329,ADGRF3,0.11573779445734544,0.7337039764722981,1.0,0.9231556214038594
330,ADGRF4,0.0032085738241676154,0.9548285652564281,1.0,0.9888641476546483
331,ADGRF5,4.091718903796618,0.04309379555883612,1.0,0.34582635409977164
332,ADGRG1,0.3030918888694032,0.5819505455017412,1.0,0.864177185395666
333,ADGRG2,3.222977239475995,0.07261145229292662,1.0,0.41932656713356065
334,ADGRG3,2.7957942228104002,0.09451192642358328,1.0,0.463321492209759
335,ADGRG4,1.1679294435300562,0.2798270928843908,1.0,0.6789809978570844
336,ADGRG5,6.949889508914566,0.008382441026046008,1.0,0.1731952671953136
337,ADGRG6,0.006610178988694315,0.9352009824664211,1.0,0.9843929963195603
338,ADGRG7,0.5396658139281953,0.46257125698666945,1.0,0.8000771182803325
339,ADGRL1,0.4973029507696083,0.48068758537559675,1.0,0.8107355243313251
340,ADGRL2,1.4521835966786512,0.2281778989080344,1.0,0.6328010556761278
341,ADGRL3,0.001257089534192346,0.9717165630294791,1.0,0.9916662612179172
342,ADGRL4,1.864211424693167,0.17213952734281912,1.0,0.5749399771714594
343,ADGRV1,0.34471751816863616,0.5571187561202344,1.0,0.8529180059487138
344,ADH1A,0.01419108149798376,0.9051752742781485,1.0,0.9756608406199075
345,ADH1B,4.726770549406183,0.029696594424191727,1.0,0.29585935619553044
346,ADH4,0.23246290701104044,0.6297036031397307,1.0,0.8843256948300982
347,ADH5,0.3341156037940891,0.5632456621807544,1.0,0.8558773345425931
348,ADH6,1.0482238979318481,0.30591649397469933,1.0,0.698688478800897
349,ADH7,1.1523207237482893,0.28306386734915223,1.0,0.6815421762185212
350,ADHFE1,1.4547782476968223,0.22776278709276915,1.0,0.6326349404432655
351,ADI1,1.6279916511489319,0.2019810565850073,1.0,0.607751751609897
352,ADIG,0.6248628310579534,0.42924594671951466,1.0,0.783073281243262
353,ADIPOQ,1.7033783713659432,0.19184675183085292,1.0,0.5971953097229742
354,ADIPOR1,0.8547444121295484,0.35521362217461316,1.0,0.7340861697528267
355,ADIPOR2,1.838386260620382,0.1751402051913498,1.0,0.5786631060244257
